name_1,ra_1,dec_1,GAL_LONG,GAL_LAT,flux,fluxerr,velcenter,velerr_1,w50max,velerr_1a,w20max,velerr_1b,DLG,MHI,a,ra_dec,dec_d,id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra_2,dec_2,freq,name_2,Separation,run,cubo
J1849+2314,18:49:55,23:14:53,53.7,10.7,2.3,0.4,4211,5,175,10,198,15,60.5,9.3,a,282.479166666667,23.2480555555556,92,961,43.87,225.478,1740.843,43.805,225.525,1741.156,40,48,221,230,1731,1759,1015,29,75,0.579051,,,,,,,,,,,,,,,4.225493,3.508418,40.89618,3.900924,3.238496,24.61792,5.908439,0.02190546,0.2844112,0,213.8322,0.0045496,41.00593,24.86516,12.71731,19.22455,282.48718,23.254288,1399611650,SoFiA J184956.92+231515.4,34.7324297189772,26,1845+22
J1842+2136,18:42:58,21:36:15,51.5,11.4,2.7,0.3,4399,5,225,9,258,14,64.6,9.4,a,280.741666666667,21.6041666666667,84,913,140.702,126.291,1716.317,140.763,126.37,1716.377,134,147,122,131,1685,1734,1790,50,95,0.662951,,,,,,,,,,,,,,,5.719522,3.603672,-74.05873,4.127256,3.429788,-80.64034,10.36612,0.0212913,0.2991989,0,86.51962,0.0046909,52.45208,47.44892,25.69917,43.79716,280.73438,21.605354,1399115010,SoFiA J184256.25+213619.3,24.7775006046475,26,1845+22
J1845+2135,18:45:25,21:35:40,51.7,10.9,2.7,0.4,3325,3,226,6,234,8,47.2,9.2,a,281.354166666667,21.5944444444444,115,1092,106.767,124.456,1925.781,106.763,124.522,1926.237,101,113,119,130,1915,1936,1230,22,118,0.605402,,,,,,,,,,,,,,,5.319281,4.18582,-48.39955,5.417923,4.675362,-58.03528,5.535008,0.01941667,0.05697821,0,350.0484,0.0045303,34.83694,18.08222,10.90251,19.78541,281.34387,21.57534,1403320960,SoFiA J184522.53+213431.2,76.9259858596625,26,1845+22
J1840+2340b,18:40:46,23:40:52,53.2,12.8,6,0.6,4804,4,467,9,497,13,69.4,9.8,a,280.191666666667,23.6811111111111,74,856,170.009,253.065,1649.753,169.949,252.586,1651.65,160,176,247,259,1624,1672,2144,49,135,0.728251,,,,,,,,,,,,,,,8.061509,4.983961,74.80535,5.936461,4.632788,77.40407,10.49268,0.0249083,0,0,236.1888,0.0045446,49.8631,43.76154,36.95306,0,280.1951,23.70674,1397817730,SoFiA J184046.83+234224.3,92.9531071539566,27,1845+22
J1849+2314,18:49:55,23:14:53,53.7,10.7,2.3,0.4,4211,5,175,10,198,15,60.5,9.3,a,282.479166666667,23.2480555555556,89,947,43.878,225.474,1740.905,43.817,225.522,1741.166,40,48,221,230,1731,1759,1020,29,75,0.562432,,,,,,,,,,,,,,,4.228395,3.508615,40.96516,3.913647,3.235321,25.8171,5.921456,0.02190546,0.2852836,0,213.8322,0.004551,41.04319,24.86516,12.71731,19.0918,282.48697,23.254246,1399611780,SoFiA J184956.87+231515.3,34.0971737495521,27,1845+22
J1842+2136,18:42:58,21:36:15,51.5,11.4,2.7,0.3,4399,5,225,9,258,14,64.6,9.4,a,280.741666666667,21.6041666666667,82,903,140.682,126.239,1716.279,140.753,126.347,1716.45,134,147,122,131,1685,1734,1811,50,96,0.651983,,,,,,,,,,,,,,,5.72941,3.618038,-73.72752,4.133488,3.466642,-78.669,10.37379,0.0212913,0.3057546,0,86.51962,0.0046899,52.19371,47.44892,25.68565,43.60726,280.73456,21.60498,1399116420,SoFiA J184256.30+213617.9,23.9726820668593,27,1845+22
J1845+2135,18:45:25,21:35:40,51.7,10.9,2.7,0.4,3325,3,226,6,234,8,47.2,9.2,a,281.354166666667,21.5944444444444,115,1087,106.753,124.475,1925.809,106.782,124.528,1926.22,101,113,119,130,1916,1936,1228,21,118,0.586571,,,,,,,,,,,,,,,5.498285,4.414049,-62.97909,5.443777,4.665138,-59.09549,5.545789,0.01941667,0.05589014,0,169.311,0.0045295,34.93966,18.06332,10.9059,19.77795,281.3435,21.575441,1403320580,SoFiA J184522.45+213431.6,77.1600784826613,27,1845+22
J1847+2256,18:47:55,22:56:38,53.2,11,6.1,0.8,4358,3,422,7,435,10,62.2,9.7,a,281.979166666667,22.9438888888889,87,929,71.388,207.417,1717.471,71.515,207.224,1718.057,69,74,204,211,1701,1744,758,44,40,0.502183,,,,,,,,,,,,,,,3.220075,2.524931,-13.87177,2.834492,2.384381,-3.914093,4.812302,0.02087886,0.006180498,0,164.0622,0.0046664,37.50644,40.83731,24.11086,41.97327,281.9828,22.952187,1399148670,SoFiA J184755.87+225707.9,32.1938942980879,27,1845+22
J1840+2129,18:40:10,21:29:30,51.1,12,3,0.4,4227,3,249,7,261,10,63.1,9.5,a,280.041666666667,21.4916666666667,81,1848,178.908,119.038,1761.136,179.042,119.417,1761.312,167,186,112,124,1748,1774,1859,27,151,0.684715,0.008996893,0.03152742,0.2859844,0,176.1589,7.740505,0.4310829,6,-0.2035797,26.32583,18.11295,873.0158,1746.06,0,4.649291,4.309924,3.470045,5.347292,4.838218,-87.89649,8.079546,0.02133442,0.5435181,0,228.7804,0.0046518,40.28362,23.67424,18.06037,18.41757,280.0491,21.485903,1400015490,SoFiA J184011.78+212909.2,32.4195974392677,28,1845+22
J1840+2340b,18:40:46,23:40:52,53.2,12.8,6,0.6,4804,4,467,9,497,13,69.4,9.8,a,280.191666666667,23.6811111111111,67,1655,169.749,252.937,1649.759,169.8,252.526,1651.222,159,176,247,259,1613,1672,2239,60,139,0.770878,0.04199712,0.009829026,0.0008423666,0,509.0411,10.63984,0.2696001,4,-0.02797331,56.92762,39.47274,807.0049,1614.028,0,8.301198,4.98501,72.89184,6.075008,4.492679,73.36224,11.10932,0.0249083,0.4116941,0,231.3625,0.0045623,51.4721,43.97554,31.38779,37.97663,280.1978,23.705755,1397809150,SoFiA J184047.48+234220.7,91.004553755831,28,1845+22
J1849+2314,18:49:55,23:14:53,53.7,10.7,2.3,0.4,4211,5,175,10,198,15,60.5,9.3,a,282.479166666667,23.2480555555556,79,1824,43.917,225.431,1744.757,43.862,225.477,1744.704,39,48,221,230,1731,1772,1260,42,78,0.659473,4.513268E-06,0.007612641,0.001524246,0,573.4084,6.537496,0.3250225,4,-0.05709584,28.81294,19.16852,860.0038,1720.057,0,4.208021,3.442366,33.43067,3.783131,3.148065,25.0891,7.087801,0.02442612,0.1776189,0,191.2334,0.0044706,45.88233,36.87106,36.18376,36.83368,282.48615,23.253504,1399682690,SoFiA J184956.67+231512.6,30.2897006711507,28,1845+22
J1842+2136,18:42:58,21:36:15,51.5,11.4,2.7,0.3,4399,5,225,9,258,14,64.6,9.4,a,280.741666666667,21.6041666666667,74,1752,140.641,126.236,1716.061,140.7,126.331,1715.905,133,147,122,131,1684,1735,1910,52,99,0.728893,0.529892,0.01938236,0.04253258,0,489.9848,-9794800,0.1390057,6,-0.1062639,3.000224,2.625747,843.0097,1686.055,0,6.491401,3.656842,-71.85171,4.328275,3.456856,-77.21625,10.87156,0.0212913,0.5663509,0,86.93005,0.0047736,52.23475,48.52136,25.94367,21.35909,280.7355,21.604721,1399105540,SoFiA J184256.52+213617.0,20.7228479374807,28,1845+22
J1845+2135,18:45:25,21:35:40,51.7,10.9,2.7,0.4,3325,3,226,6,234,8,47.2,9.2,a,281.354166666667,21.5944444444444,102,2066,106.792,124.442,1925.694,106.79,124.484,1926.185,101,113,119,130,1915,1936,1333,22,121,0.641176,0.089379,0.04231497,0.01259089,0,56.74815,5.831729,0.4704532,4,-0.09427497,18.00418,11.85233,956.5212,1913.094,0,5.630888,4.30814,-42.36366,5.499297,4.810711,-61.3983,5.844114,0.01941667,0,0,170.0527,0.0045315,35.32321,18.59061,11.02245,0,281.34338,21.574705,1403319940,SoFiA J184522.41+213428.9,79.7037215862694,28,1845+22
J1847+2256,18:47:55,22:56:38,53.2,11,6.1,0.8,4358,3,422,7,435,10,62.2,9.7,a,281.979166666667,22.9438888888889,69,1736,70.247,206.806,1681.136,70.513,206.654,1681.49,67,74,204,211,1672,1694,669,23,49,0.553818,8.164676E-08,0.0001487945,0.1575926,0,134.4174,4.554747,0.2838983,6,-0.1306053,23.73306,16.17262,834.0001,1668.062,0,3.701534,2.931718,15.28131,3.321853,2.730065,25.70911,4.664484,0.02479225,0.4483471,0,7.386356,0.0045465,39.66528,21.40128,16.29516,7.963067,282.00085,22.94259,1398415740,SoFiA J184800.21+225633.3,72.0514063119043,28,1845+22
J1845+2754,18:45:28,27:54:53,57.6,13.5,2.9,0.5,4681,4,186,8,205,12,69,9.5,a,281.366666666667,27.9147222222222,37,157,106.113,235.306,1650.161,106.137,235.253,1650.009,105,107,234,236,1645,1658,62,14,8,0.218274,0.1207101,0.3641299,0.04762539,0,26.3684,0.7015176,0.06433205,4,-0.09617778,14,11.79723,821.6821,1643.096,0,1.528704,1.400239,-88.57332,1.443853,1.128039,-85.96617,0.6687363,0.02575505,0.0545387,0,247.9598,0.0058426,14.65502,12.15004,7.948699,11.49313,281.3606,27.92101,1397784830,SoFiA J184526.54+275515.6,29.7520798521876,3,1845+26
J1851+2629,18:51:55,26:29:02,56.9,11.6,4,0.6,3731,7,394,14,433,21,54.1,9.4,a,282.979166666667,26.4838888888889,280,704,19.423,149.513,1876.769,19.451,149.58,1877.701,19,21,148,152,1863,1890,78,28,10,0.324533,0.03680959,0.003144993,0,0,118.6049,0.5696176,0.0184048,2,-0.1573146,32,32,930.0016,1860,0,2.803062,1.191944,-18.71685,2.090837,1.047494,-9.395728,0.7370227,0.01761819,0.03465748,0,326.1004,0.005104,16.35019,25.77566,21.41431,25.39444,282.97357,26.48268,1402348160,SoFiA J185153.66+262857.6,18.5464201125765,4,1845+26
J1846+2716,18:46:19,27:16:29,57.1,13.1,0.9,0.3,3413,7,76,14,114,20,50.7,8.8,a,281.579166666667,27.2747222222222,284,722,95.135,196.562,1928.348,94.988,196.574,1928.039,94,97,195,198,1923,1933,89,11,14,0.263955,8.886084E-05,0.05477157,0.01640199,0,7.460555,0.8687705,0.1266668,4,-0.1621116,10.01581,6.695009,961.0274,1922.162,0,2.23959,1.654961,-0.8388242,1.999408,1.737402,-28.3193,0.8443139,0.01927894,0.08583051,0,347.3836,0.005061,17.68385,9.623479,5.848083,7.618779,281.569,27.275917,1403357060,SoFiA J184616.56+271633.3,32.8129896481612,4,1845+26
J1844+2515,18:44:14,25:15:26,55,12.7,1.7,0.4,4637,6,203,13,226,19,62,9.2,a,281.058333333333,25.2572222222222,248,623,122.779,75.494,1644.312,122.836,75.578,1643.924,121,124,74,77,1637,1655,77,19,11,0.227197,0.04192551,0.02233478,0.002961972,0,38.01733,0.8527024,0.0929348,3,-0.1375036,12.96239,8.363977,817.0112,1634.138,0,1.60366,1.436356,-64.9709,1.448796,1.274417,-70.38309,0.8329997,0.02341909,0.1102177,0,154.3009,0.0050323,18.98753,12.1628,8.277451,8.5908,281.05032,25.259418,1397662850,SoFiA J184412.07+251533.9,27.2508009754129,4,1845+26
J1840+2836,18:40:31,28:36:12,57.8,14.8,2.1,0.3,3081,5,165,9,197,14,41.5,8.9,a,280.129166666667,28.6033333333333,302,760,171.568,276.091,2002.145,171.49,276.134,2003.338,169,175,273,279,1981,2018,428,38,28,0.437427,0.2519434,0.01284057,0.09951076,0,455.3419,4.063919,0.1345,6,-0.1609942,44,43.431,990.0064,1980.046,0,3.136334,2.289208,39.83265,2.697609,1.872085,39.1672,4.241588,0.02339248,0.1271557,0,233.8408,0.0050649,40.47984,36.26951,7.608999,36.24769,280.12064,28.598417,1404866050,SoFiA J184028.95+283554.3,32.2523859124035,4,1845+26
J1842+2453,18:42:15,24:53:41,54.5,13,2.2,0.4,3364,4,164,9,188,13,44.6,9,a,280.5625,24.8947222222222,281,710,149.374,53.749,1934.646,149.428,53.816,1933.616,148,151,51,56,1920,1956,398,37,20,0.395457,0.0007227434,0.1790415,0.2858578,0,404.3882,4.051972,0.172453,6,-0.1275737,34.28619,23.09626,956.5895,1913.046,0,2.928141,2.058914,-2.349627,2.299004,1.722025,-2.990421,4.350637,0.02685336,0.1201455,0,173.6924,0.0042811,51.06864,29.43926,22.91241,29.20149,280.5623,24.89509,1403468800,SoFiA J184214.95+245342.3,1.49685795003247,4,1845+26
J1843+2410,18:43:18,24:10:56,53.9,12.4,2.4,0.3,4006,3,134,7,157,10,55.1,9.2,a,280.825,24.1822222222222,260,650,135.552,11.032,1795.087,135.461,11.027,1794.749,133,139,9,15,1781,1810,527,30,32,0.298472,6.332888E-05,0.05425684,0,0,218.1985,5.184732,0.2503821,6,0,30.82129,20.85655,889.0271,1778.051,0,3.785479,2.904305,-58.67132,2.777087,2.612174,-82.15942,5.27675,0.02719994,0.2329653,0,214.1431,0.0045673,50.32723,27.73842,24.27144,25.76822,280.82138,24.182568,1400685700,SoFiA J184317.13+241057.2,11.9512216269002,4,1845+26
J1851+2633,18:51:42,26:33:28,56.9,11.7,2.7,0.4,4544,4,288,8,306,12,66,9.4,a,282.925,26.5577777777778,250,628,22.742,153.152,1656.576,22.749,153.123,1655.772,22,24,152,155,1649,1666,66,18,7,0.462813,1.161207E-06,0.007016496,0.01075188,0,32.29849,0.5273793,0.04615193,4,-0.09485463,16.70901,11.22429,823.0035,1646.095,0,1.567213,1.164301,45.83672,1.428388,1.035532,21.05749,0.5717033,0.01829266,0.04344518,0,0,0.0057918,12.15034,14.41378,9.061555,13.1984,282.913,26.54245,1397900420,SoFiA J185139.12+263232.8,67.3767829341214,4,1845+26
J1840+2441,18:40:18,24:41:04,54.1,13.3,2.9,0.6,4561,2,253,5,258,7,63.1,9.4,a,280.075,24.6844444444444,247,621,176.077,41.435,1670.452,175.983,41.366,1670.313,173,178,39,43,1648,1701,352,54,21,0.614338,0.0001344417,0.09687109,0.003999837,0,668.277,2.841857,0.2017976,4,-0.08529151,20.1629,13.33592,819.5484,1639.085,0,3.03382,2.130184,85.6278,2.210355,1.767285,86.17941,4.43099,0.03041332,0.131635,0,250.4309,0.0059152,39.92619,52.01424,46.04518,51.6691,280.0763,24.684305,1398191740,SoFiA J184018.31+244103.5,4.26213118433963,4,1845+26
J1845+2754,18:45:28,27:54:53,57.6,13.5,2.9,0.5,4681,4,186,8,205,12,69,9.5,a,281.366666666667,27.9147222222222,243,614,105.659,234.555,1645.571,105.787,234.746,1646.033,103,109,231,237,1630,1668,557,39,37,0.360985,0.004227027,0.1540512,0.3107711,0,517.3211,4.620337,0.1502225,6,-0.1122296,39.01205,34.58919,811.577,1623.029,0,3.515622,2.582465,-28.52712,2.558308,2.075509,-33.91106,5.636157,0.02759119,0,0,162.5166,0.0050012,47.79345,36.58856,32.95607,0,281.3672,27.912558,1397705220,SoFiA J184528.12+275445.2,7.96682416759158,4,1845+26
J1838+2522,18:38:32,25:22:22,54.6,13.9,42.3,2.3,3424,2,440,3,452,5,48.1,10.4,a,279.633333333333,25.3727777777778,277,689,199.739,82.686,1925.617,199.682,82.868,1924.847,192,207,74,90,1872,1974,7283,103,187,0.736525,0.05474236,0.10641,0.03530264,0,14122.88,94.27191,1.047056,6,-0.080744,113.0322,102.1794,932.0532,1864.01,0,8.415981,6.329287,-38.0496,5.502197,4.533878,-35.84568,103.4548,0.07393718,1.683615,0,330.4118,0.0045898,264.1177,99.18054,94.58965,95.33922,279.63242,25.3719,1403293060,SoFiA J183831.78+252218.8,4.34519763786382,4,1845+26
J1840+2412,18:40:20,24:12:03,53.7,13.1,6.7,1,4011,5,627,10,644,15,56.4,9.7,a,280.083333333333,24.2008333333333,45,302,175.182,13.977,1729.932,175.233,13.99,1729.744,174,177,13,15,1727,1733,44,7,10,0.54598,0.05669902,0.5943249,0.8869074,0,0.896408,0.6107019,0.1203957,4,-0.1515152,5.767367,4.900472,863.2972,1726.152,0,2.053026,1.247295,65.81492,1.940632,1.214111,58.59723,0.5957229,0.02306963,0.09800025,0,86.62418,0.0066744,13.77229,5.55729,4.819563,5.129615,280.09424,24.2279,1399382910,SoFiA J184022.62+241340.4,103.808242612406,20,1845+26
J1851+2629,18:51:55,26:29:02,56.9,11.6,4,0.6,3731,7,394,14,433,21,54.1,9.4,a,282.979166666667,26.4838888888889,82,381,18.817,150.167,1828.9,18.801,150.185,1828.084,18,20,149,152,1816,1852,120,37,8,0.543775,0.002704869,0.5717645,0.01400396,0,71.1257,1.316801,0.04978458,4,-0.03883434,39.11091,26.68913,903.7859,1807.039,0,2.07566,1.110148,29.99352,1.821239,1.035077,28.98869,1.125678,0.0198699,0.03737036,0,210.0177,0.0051479,20.2158,30.03666,14.59048,30.04437,282.98584,26.492613,1401353860,SoFiA J185156.60+262933.4,38.0613886872868,22,1845+26
J1851+2629,18:51:55,26:29:02,56.9,11.6,4,0.6,3731,7,394,14,433,21,54.1,9.4,a,282.979166666667,26.4838888888889,126,417,18.85,150.158,1829.323,18.828,150.181,1828.824,18,20,149,152,1816,1851,133,36,8,0.601479,0.1645738,0.05646214,0.07835191,0,88.28362,1.511576,0.05116964,2,-0.07211767,42,29.54405,904.0282,1808.024,0,2.257203,1.062564,35.09656,1.884386,1.031798,31.98349,1.271762,0.0198699,0.03359295,0,210.0177,0.0051243,21.60165,31.91046,15.25582,32.50159,282.98532,26.492546,1401368580,SoFiA J185156.48+262933.2,36.9396971470301,23,1845+26
J1846+2716,18:46:19,27:16:29,57.1,13.1,0.9,0.3,3413,7,76,14,114,20,50.7,8.8,a,281.579166666667,27.2747222222222,133,448,94.966,196.5,1927.672,94.842,196.514,1927.465,94,96,195,198,1920,1932,58,13,11,0.472874,0.02328796,0.01298961,0.01382947,0,17.89809,0.5768769,0.09109976,4,-0.1990938,8.934469,5.841334,960.0065,1920.199,0,1.878971,1.392746,-35.27464,1.874094,1.408849,-32.76969,0.5782708,0.01927894,0.07459853,0,342.9809,0.0051794,14.66014,7.876098,5.444549,7.207955,281.57175,27.274904,1403345540,SoFiA J184617.22+271629.7,23.75065844292,23,1845+26
J1840+2441,18:40:18,24:41:04,54.1,13.3,2.9,0.6,4561,2,253,5,258,7,63.1,9.4,a,280.075,24.6844444444444,117,391,175.641,41.446,1659.338,175.532,41.369,1658.199,174,177,40,43,1650,1678,195,29,16,0.514584,1.214433E-05,0.03232321,0.00408836,0,61.50247,2.461473,0.1884441,4,-0.08885433,18.7126,12.42387,821.5162,1643.089,0,2.313727,2.088153,-48.98565,1.951725,1.737197,-54.30534,2.48775,0.03041332,0.4174559,0,79.28517,0.0066821,26.93891,14.25808,11.68226,1.101288,280.08456,24.684422,1397949060,SoFiA J184020.30+244103.9,31.2850000330195,23,1845+26
J1851+2629,18:51:55,26:29:02,56.9,11.6,4,0.6,3731,7,394,14,433,21,54.1,9.4,a,282.979166666667,26.4838888888889,92,417,18.85,150.158,1829.323,18.828,150.181,1828.824,18,20,149,152,1816,1851,133,36,8,0.601479,0.1647229,0.05709908,0.07865924,0,88.2835,1.511494,0.05114361,2,-0.07180088,42,29.55801,904.0285,1808.024,0,2.257203,1.062564,35.09656,1.884386,1.031798,31.98349,1.271762,0.0198699,0.03359295,0,210.0177,0.0051243,21.60165,31.91046,15.25582,32.50159,282.98532,26.492546,1401368580,SoFiA J185156.48+262933.2,36.9396971470301,24,1845+26
J1851+2629,18:51:55,26:29:02,56.9,11.6,4,0.6,3731,7,394,14,433,21,54.1,9.4,a,282.979166666667,26.4838888888889,129,610,18.965,150.035,1830.938,18.926,150.081,1830.624,17,20,148,152,1816,1855,226,40,13,0.62026,0.2112599,0.04567067,0.05719351,0,101.174,2.39601,0.07105313,2,-0.07527145,46,35.31145,903.5228,1807.019,0,2.445386,1.195133,24.24365,2.047331,1.198296,29.97782,1.990204,0.0198699,0.04306415,0,202.7346,0.0052932,25.06599,36.28523,21.27647,36.43574,282.98346,26.490911,1401404670,SoFiA J185156.03+262927.3,28.8178471171335,27,1845+26
J1851+2633,18:51:42,26:33:28,56.9,11.7,2.7,0.4,4544,4,288,8,306,12,66,9.4,a,282.925,26.5577777777778,120,568,22.667,153.167,1656.833,22.662,153.142,1656.032,22,24,152,154,1649,1666,60,18,6,0.522796,3.311029E-07,0.002131124,0.01133078,0,27.32643,0.4703409,0.0438139,4,-0.1031814,15.69709,10.45197,823.0011,1646.103,0,1.5528,0.9005742,18.83281,1.383702,0.9611451,19.81435,0.5023171,0.01829266,0.03707684,0,0,0.0057923,11.19575,13.24697,7.559668,12.91911,282.91464,26.542742,1397905660,SoFiA J185139.51+263233.9,63.5813928009944,27,1845+26
J1840+2441,18:40:18,24:41:04,54.1,13.3,2.9,0.6,4561,2,253,5,258,7,63.1,9.4,a,280.075,24.6844444444444,117,557,175.821,41.528,1660.149,175.643,41.434,1658.991,173,178,40,43,1649,1680,235,32,19,0.566123,7.175906E-06,0.01619444,0.00112495,0,133.1767,2.635954,0.1912751,3,-0.08541755,19.74381,13.08466,821.0081,1642.085,0,2.502396,2.170403,-79.59406,2.137922,1.749493,-68.52913,2.875717,0.03041332,0.2791499,0,40.05474,0.0061281,30.87557,18.54186,11.70252,11.39551,280.08252,24.685503,1397964930,SoFiA J184019.81+244107.8,24.8900265439929,27,1845+26
J1851+2629,18:51:55,26:29:02,56.9,11.6,4,0.6,3731,7,394,14,433,21,54.1,9.4,a,282.979166666667,26.4838888888889,129,610,18.965,150.035,1830.938,18.926,150.081,1830.624,17,20,148,152,1816,1855,226,40,13,0.62026,0.2112599,0.04567067,0.05719351,0,101.174,2.39601,0.07105313,2,-0.07527145,46,35.31145,903.5228,1807.019,0,2.445386,1.195133,24.24365,2.047331,1.198296,29.97782,1.990204,0.0198699,0.04306415,0,202.7346,0.0052932,25.06599,36.28523,21.27647,36.43574,282.98346,26.490911,1401404670,SoFiA J185156.03+262927.3,28.8178471171335,28,1845+26
J1851+2633,18:51:42,26:33:28,56.9,11.7,2.7,0.4,4544,4,288,8,306,12,66,9.4,a,282.925,26.5577777777778,120,568,22.667,153.167,1656.833,22.662,153.142,1656.032,22,24,152,154,1649,1666,60,18,6,0.522796,0.0002525513,0.07885642,0.01961248,0,27.33338,0.4704188,0.04380758,4,-0.1032296,15.69953,10.4517,823.0394,1646.103,0,1.5528,0.9005742,18.83281,1.383702,0.9611451,19.81435,0.5023171,0.01829266,0.03707684,0,0,0.0057923,11.19575,13.24697,7.559668,12.91911,282.91464,26.542742,1397905660,SoFiA J185139.51+263233.9,63.5813928009944,28,1845+26
J1840+2441,18:40:18,24:41:04,54.1,13.3,2.9,0.6,4561,2,253,5,258,7,63.1,9.4,a,280.075,24.6844444444444,117,557,175.821,41.528,1660.149,175.643,41.434,1658.991,173,178,40,43,1649,1680,235,32,19,0.566123,7.175906E-06,0.01619444,0.00112495,0,133.1767,2.635954,0.1912751,3,-0.08541755,19.74381,13.08466,821.0081,1642.085,0,2.502396,2.170403,-79.59406,2.137922,1.749493,-68.52913,2.875717,0.03041332,0.2791499,0,40.05474,0.0061281,30.87557,18.54186,11.70252,11.39551,280.08252,24.685503,1397964930,SoFiA J184019.81+244107.8,24.8900265439929,28,1845+26
J1907+2045,19:07:54,20:45:32,53.3,5.8,1.1,0.3,3989,6,149,13,175,19,57.4,8.9,a,286.975,20.7588888888889,32,292,1.688,76.167,98.375,1.625,76.482,98.491,1,3,74,79,94,101,48,8,16,0.422503,0.005770159,0.01864989,0.02967048,0,9.440775,0.2890077,0.05587745,4,-0.2078514,6.736757,5.298331,47.00932,94.20785,0,2.86626,1.294287,-7.256049,2.91994,1.314003,-4.122345,0.2844831,0.01645471,0.04114006,0,332.4641,0.003514,11.68505,6.079949,3.173831,5.650626,286.96774,20.762835,1366689920,SoFiA J190752.26+204546.2,28.2585502412916,4,1900+22
J1903+2213,19:03:29,22:13:32,54.1,7.4,1.4,0.4,7771,8,147,16,184,24,109.8,9.6,a,285.870833333333,22.2255555555556,106,660,63.729,164.035,983.694,63.776,164.08,983.704,62,65,162,166,981,988,85,8,17,0.390894,0.0002616969,0.5648923,0.05018108,0,0.9951942,0.717799,0.1369477,4,-0.198089,6.993142,5.411652,489.7824,979.1981,0,2.462321,1.608655,3.222763,2.260278,1.805603,-5.08925,0.6900088,0.01915461,0.09500173,0,223.3858,0.0046619,16.1491,6.621338,5.293011,6.315587,285.86832,22.232397,1384430980,SoFiA J190328.40+221356.6,26.0182335985553,4,1900+22
J1900+2240,19:00:06,22:40:31,54.2,8.3,3.1,0.4,4049,3,196,5,207,8,59.2,9.4,a,285.025,22.6752777777778,44,543,111.189,190.608,1799.459,111.239,190.577,1799.626,110,113,189,192,1793,1804,74,12,14,0.49335,0.06883047,0.0158011,0.004938496,0,8.902285,0.9613524,0.1486407,3,-0.1909382,9.397417,5.998373,896.5079,1793.191,0,2.278161,1.68237,69.84049,1.914621,1.689241,53.04011,0.941685,0.0223072,0,0,267.5195,0.0059816,18.30103,8.990201,7.033029,0,285.01373,22.676298,1400783360,SoFiA J190003.30+224034.7,37.6059938528776,5,1900+22
J1901+1944,19:01:39,19:44:47,51.7,6.7,4.3,0.5,3971,4,259,8,282,11,60.6,9.6,a,285.4125,19.7463888888889,45,545,89.48,14.125,1784.814,89.579,14.427,1784.704,85,94,10,18,1776,1795,943,20,77,0.458634,0.1444955,0.2027291,0.00360755,0,125.5493,7.677406,0.5788106,4,-0.08302419,19.68106,13.10526,886.6014,1773.083,0,4.746165,3.575862,85.56735,3.914675,3.606495,85.38655,7.606735,0.02971555,0.4937988,0,64.02244,0.0051691,47.92095,17.90347,13.39738,15.62943,285.397,19.739447,1400484350,SoFiA J190135.28+194422.0,58.1534238886082,5,1900+22
J1900+2240,19:00:06,22:40:31,54.2,8.3,3.1,0.4,4049,3,196,5,207,8,59.2,9.4,a,285.025,22.6752777777778,37,543,111.189,190.608,1799.459,111.239,190.577,1799.626,110,113,189,192,1793,1804,74,12,14,0.49335,0.06883055,0.0158011,0.004938504,0,8.902285,0.9613509,0.1486405,3,-0.1909382,9.397419,5.998374,896.5079,1793.191,0,2.278161,1.68237,69.84049,1.914621,1.689241,53.04011,0.941685,0.0223072,0,0,267.5195,0.0059816,18.30103,8.990201,7.033029,0,285.01373,22.676298,1400783360,SoFiA J190003.30+224034.7,37.6059938528776,6,1900+22
J1901+1944,19:01:39,19:44:47,51.7,6.7,4.3,0.5,3971,4,259,8,282,11,60.6,9.6,a,285.4125,19.7463888888889,38,545,89.48,14.125,1784.814,89.579,14.427,1784.704,85,94,10,18,1776,1795,943,20,77,0.458634,0.1445036,0.2027641,0.003589703,0,125.5493,7.677437,0.5788007,4,-0.08302134,19.68155,13.10562,886.6014,1773.083,0,4.746165,3.575862,85.56735,3.914675,3.606495,85.38655,7.606735,0.02971555,0.4937988,0,64.02244,0.0051691,47.92095,17.90347,13.39738,15.62943,285.397,19.739447,1400484350,SoFiA J190135.28+194422.0,58.1534238886082,6,1900+22
J1900+2240,19:00:06,22:40:31,54.2,8.3,3.1,0.4,4049,3,196,5,207,8,59.2,9.4,a,285.025,22.6752777777778,39,537,111.189,190.608,1799.459,111.239,190.577,1799.626,110,113,189,192,1793,1804,74,12,14,0.517591,0.06883047,0.0158011,0.004938496,0,8.902285,0.9613524,0.1486407,3,-0.1909382,9.397417,5.998373,896.5079,1793.191,0,2.278161,1.68237,69.84049,1.914621,1.689241,53.04011,0.941685,0.0223072,0,0,267.5195,0.0059816,18.30103,8.990201,7.033029,0,285.01373,22.676298,1400783360,SoFiA J190003.30+224034.7,37.6059938528776,7,1900+22
